Loop Gain Phase X,Loop Gain Phase Y,Loop Gain dB20 X,Loop Gain dB20 Y
1,122.5041840253035,1,76.82938064274173
1.445439770745927,131.1895601881379,1.445439770745927,74.72295601678218
2.089296130854039,140.4793838174478,2.089296130854039,73.17709965906418
3.019951720402016,148.8928303501084,3.019951720402016,72.17840139282455
4.365158322401658,155.3503661672054,4.365158322401658,71.59617425238179
6.309573444801931,159.4243794915933,6.309573444801931,71.26873635168836
9.120108393559095,161.0797564961386,9.120108393559095,71.06337285509723
13.18256738556407,160.3540373038213,13.18256738556407,70.87960882008198
19.05460717963247,157.2108824714417,19.05460717963247,70.62413740844701
27.54228703338165,151.5893169273114,27.54228703338165,70.18154786873171
39.81071705534971,143.6470910447718,39.81071705534971,69.40011166134254
57.54399373371566,134.0948407777355,57.54399373371566,68.12284518076345
83.17637711026705,124.2269084137149,83.17637711026705,66.27142506744676
120.2264434617412,115.3594343375162,120.2264434617412,63.90373440974616
173.7800828749374,108.2082127650806,173.7800828749374,61.16680668485909
251.1886431509578,102.8333901487012,251.1886431509578,58.20726547189625
363.0780547701011,98.95184679281545,363.0780547701011,55.12725274765486
524.8074602497721,96.2049556527211,524.8074602497721,51.98587850930778
758.5775750291831,94.27773336890415,758.5775750291831,48.81422075971372
1096.478196143184,92.92694382447907,1096.478196143184,45.62785037114297
1584.893192461112,91.97434612395539,1584.893192461112,42.43438558842031
2290.867652767771,91.2915751960337,2290.867652767771,39.237509676344
3311.311214825907,90.78570418337755,3311.311214825907,36.03899038850388
4786.300923226378,90.38755671172558,4786.300923226378,32.8396671690245
6918.309709189358,90.04256744907156,6918.309709189358,29.63992403809844
9999.999999999989,89.70341144449739,9999.999999999989,26.43990680320782
14454.39770745926,89.32355096841704,14454.39770745926,23.23960567206621
20892.96130854037,88.85087218425514,20892.96130854037,20.03884968058873
30199.51720402012,88.22057180583515,30199.51720402012,16.83720974359111
43651.58322401653,87.34637170742133,43651.58322401653,13.63375564555847
63095.73444801923,86.10900372495561,63095.73444801923,10.42653071779045
91201.08393559082,84.34082318609123,91201.08393559082,7.211453517732163
131825.6738556405,81.80574389765654,131825.6738556405,3.980055846121628
190546.0717963244,78.1755571906685,190546.0717963244,0.7149138724055135
275422.8703338162,73.01016819662769,275422.8703338162,-2.619232171880163
398107.1705534965,65.76732283079831,398107.1705534965,-6.091364241992761
575439.9373371558,55.90614063488906,575439.9373371558,-9.827615663951732
831763.7711026693,43.19104383389461,831763.7711026693,-14.03028011634778
1202264.43461741,28.21906519887081,1202264.43461741,-18.95246918796018
1737800.828749372,12.78745432116749,1737800.828749372,-24.78254310591083
2511886.431509574,-0.6222880806284475,2511886.431509574,-31.48907397290797
3630780.547701005,-10.19742183454175,3630780.547701005,-38.79754767691851
5248074.602497714,-15.63405101003112,5248074.602497714,-46.36246958001503
7585775.75029182,-17.55233757846683,7585775.75029182,-53.9321109459474
10964781.96143182,-16.67660074364372,10964781.96143182,-61.31276294651207
15848931.9246111,-14.21306481471454,15848931.9246111,-68.29737087835321
22908676.52767767,-12.26991596248905,22908676.52767767,-74.77787851883612
33113112.14825903,-12.89535429261372,33113112.14825903,-80.84299858877556
47863009.23226371,-17.01658241991644,47863009.23226371,-86.65893178125488
69183097.09189346,-24.41658645081835,69183097.09189346,-92.29063522003221
100000000,-34.22704855988,100000000,-97.64006688490299
